symbol,entryDate,entryPrice,stopLoss,target,direction,exitDate,exitPrice,holdingPeriod,percentPL
BAC,2007-06-27,49.19,0.0,0.0,SHORT,2007-07-12,49.53,10,-0.69
BAC,2007-08-01,47.63,0.0,0.0,SHORT,2007-08-15,48.23,10,-1.26
BAC,2007-10-22,47.78,0.0,0.0,SHORT,2007-11-05,44.45,10,6.97
BAC,2008-09-16,29.55,0.0,0.0,SHORT,2008-09-30,35.0,10,-18.44
BAC,2008-10-10,20.87,0.0,0.0,SHORT,2008-10-24,21.07,10,-0.96
BAC,2009-02-05,4.84,0.0,0.0,SHORT,2009-02-20,3.79,10,21.69
BAC,2009-03-19,6.93,0.0,69.299995,LONG,2009-04-02,7.24,10,4.47
BAC,2009-04-14,10.09,0.0,100.9,LONG,2009-04-28,8.15,10,-19.23
BAC,2009-10-02,16.34,0.0,0.0,SHORT,2009-10-16,17.26,10,-5.63
BAC,2010-05-21,15.99,0.0,0.0,SHORT,2010-06-07,14.83,10,7.25
BAC,2010-05-25,15.49,0.0,0.0,SHORT,2010-06-09,15.01,10,3.10
BAC,2011-01-13,14.77,0.0,147.70001,LONG,2011-01-28,13.6,10,-7.92
BAC,2011-10-04,5.76,0.0,0.0,SHORT,2011-10-18,6.64,10,-15.28
BAC,2012-01-12,6.79,0.0,67.9,LONG,2012-01-27,7.29,10,7.36
BAC,2012-01-26,7.3,0.0,73.0,LONG,2012-02-09,8.18,10,12.05
BAC,2012-07-23,7.09,0.0,0.0,SHORT,2012-08-06,7.64,10,-7.76
BAC,2012-09-10,8.58,0.0,85.8,LONG,2012-09-24,9.1,10,6.06
BAC,2012-09-12,8.97,0.0,89.700005,LONG,2012-09-26,8.82,10,-1.67
BAC,2012-12-19,11.19,0.0,111.899994,LONG,2013-01-04,12.11,10,8.22
BAC,2013-01-07,12.09,0.0,120.9,LONG,2013-01-22,11.35,10,-6.12
BAC,2013-03-08,12.07,0.0,120.7,LONG,2013-03-22,12.56,10,4.06
BAC,2013-08-16,14.42,0.0,0.0,SHORT,2013-08-30,14.12,10,2.08
BAC,2013-10-18,14.63,0.0,146.3,LONG,2013-11-01,14.02,10,-4.17
BAC,2015-03-26,15.42,0.0,0.0,SHORT,2015-04-10,15.72,10,-1.95
BAC,2016-05-16,13.93,0.0,0.0,SHORT,2016-05-31,14.79,10,-6.17
BAC,2017-09-14,24.24,0.0,242.4,LONG,2017-09-28,25.45,10,4.99
BAC,2017-10-23,27.16,0.0,271.6,LONG,2017-11-06,27.75,10,2.17
GE,2006-06-14,33.9,0.0,0.0,SHORT,2006-06-28,32.93,10,2.86
GE,2008-07-24,28.71,0.0,287.09998,LONG,2008-08-07,28.57,10,-0.49
GE,2008-10-10,21.5,0.0,0.0,SHORT,2008-10-24,17.83,10,17.07
GE,2011-01-18,18.6,0.0,186.0,LONG,2011-02-01,20.8,10,11.83
GE,2011-10-04,14.86,0.0,0.0,SHORT,2011-10-18,16.71,10,-12.45
GE,2012-01-10,18.72,0.0,187.2,LONG,2012-01-25,19.13,10,2.19
GE,2012-01-17,18.74,0.0,187.4,LONG,2012-01-31,18.71,10,-0.16
GE,2012-01-26,19.07,0.0,190.7,LONG,2012-02-09,19.13,10,0.31
GE,2012-11-09,21.0,0.0,0.0,SHORT,2012-11-26,21.06,10,-0.29
GE,2012-11-15,20.06,0.0,0.0,SHORT,2012-11-30,21.13,10,-5.33
GE,2012-12-31,20.99,0.0,0.0,SHORT,2013-01-15,21.2,10,-1.00
GE,2013-07-03,22.91,0.0,0.0,SHORT,2013-07-18,23.63,10,-3.14
GE,2014-08-01,25.35,0.0,0.0,SHORT,2014-08-15,25.64,10,-1.14
GE,2014-08-19,26.05,0.0,260.5,LONG,2014-09-03,25.95,10,-0.38
GE,2014-10-15,24.28,0.0,0.0,SHORT,2014-10-29,25.66,10,-5.68
GE,2014-10-27,25.52,0.0,255.20001,LONG,2014-11-10,26.47,10,3.72
GE,2015-04-01,24.84,0.0,0.0,SHORT,2015-04-16,27.28,10,-9.82
GE,2016-07-20,32.78,0.0,327.8,LONG,2016-08-03,31.13,10,-5.03
GE,2016-09-12,30.49,0.0,0.0,SHORT,2016-09-26,29.54,10,3.12
GE,2016-09-15,29.75,0.0,0.0,SHORT,2016-09-29,29.53,10,0.74
GE,2017-05-18,27.48,0.0,0.0,SHORT,2017-06-02,27.88,10,-1.46
TWTR,2014-02-05,65.97,0.0,659.7,LONG,2014-02-20,56.63,10,-14.16
TWTR,2014-08-27,48.06,0.0,480.6,LONG,2014-09-11,52.64,10,9.53
TWTR,2014-11-04,40.9,0.0,0.0,SHORT,2014-11-18,40.61,10,0.71
TWTR,2015-03-11,46.27,0.0,0.0,SHORT,2015-03-25,49.5,10,-6.98
TWTR,2015-10-02,26.31,0.0,0.0,SHORT,2015-10-16,31.15,10,-18.40
TWTR,2017-08-11,15.92,0.0,0.0,SHORT,2017-08-25,16.65,10,-4.59
CHK,2006-02-01,32.223274,0.0,322.23273,LONG,2006-02-15,27.388836,10,-15.00
CHK,2006-06-08,27.83349,0.0,0.0,SHORT,2006-06-22,27.540209,10,1.05
CHK,2006-09-21,27.41722,0.0,0.0,SHORT,2006-10-05,27.341532,10,0.28
CHK,2006-10-17,28.807947,0.0,288.07947,LONG,2006-10-31,30.690634,10,6.54
CHK,2007-04-11,31.381268,0.0,313.81268,LONG,2007-04-25,31.92053,10,1.72
CHK,2007-11-07,37.93756,0.0,379.3756,LONG,2007-11-21,35.27909,10,-7.01
CHK,2008-03-20,41.901608,0.0,0.0,SHORT,2008-04-04,43.916744,10,-4.81
CHK,2008-04-28,50.89877,0.0,508.9877,LONG,2008-05-12,52.94229,10,4.01
CHK,2008-06-19,59.97162,0.0,599.7162,LONG,2008-07-03,63.178806,10,5.35
CHK,2008-10-08,21.201513,0.0,0.0,SHORT,2008-10-22,19.98108,10,5.76
CHK,2010-05-25,19.668875,0.0,0.0,SHORT,2010-06-09,22.17597,10,-12.75
CHK,2011-10-04,23.765373,0.0,0.0,SHORT,2011-10-18,25.884579,10,-8.92
CHK,2012-01-18,20.293283,0.0,0.0,SHORT,2012-02-01,19.839167,10,2.24
CHK,2012-04-23,17.029327,0.0,0.0,SHORT,2012-05-07,16.206244,10,4.83
CHK,2012-06-11,16.66036,0.0,166.6036,LONG,2012-06-25,16.111637,10,-3.29
CHK,2012-09-12,18.817408,0.0,188.17407,LONG,2012-09-26,17.786188,10,-5.48
CHK,2012-12-31,15.723746,0.0,0.0,SHORT,2013-01-15,16.433302,10,-4.51
CHK,2014-07-01,29.24,0.0,292.4,LONG,2014-07-16,27.84,10,-4.79
CHK,2014-11-03,21.79,0.0,217.90001,LONG,2014-11-17,23.38,10,7.30
CHK,2014-12-12,17.24,0.0,0.0,SHORT,2014-12-29,20.01,10,-16.07
CHK,2015-11-23,5.14,0.0,0.0,SHORT,2015-12-08,4.4,10,14.40
CHK,2016-07-27,5.19,0.0,51.9,LONG,2016-08-10,4.8,10,-7.51
CHK,2016-10-21,6.68,0.0,66.799995,LONG,2016-11-04,5.29,10,-20.81
CHK,2017-03-09,5.13,0.0,0.0,SHORT,2017-03-23,5.09,10,0.78
CHK,2017-04-03,5.92,0.0,59.2,LONG,2017-04-18,5.66,10,-4.39
CHK,2017-04-05,6.11,0.0,61.100002,LONG,2017-04-20,5.56,10,-9.00
F,2006-11-14,8.8,0.0,88.0,LONG,2006-11-29,8.17,10,-7.16
F,2009-05-07,6.06,0.0,60.6,LONG,2009-05-21,5.33,10,-12.05
F,2010-03-02,12.22,0.0,122.200005,LONG,2010-03-16,13.49,10,10.39
F,2010-03-18,13.73,0.0,137.29999,LONG,2010-04-01,12.63,10,-8.01
F,2010-05-21,11.26,0.0,0.0,SHORT,2010-06-07,11.09,10,1.51
F,2011-01-13,18.68,0.0,186.8,LONG,2011-01-28,16.27,10,-12.90
F,2011-04-06,15.73,0.0,157.29999,LONG,2011-04-20,15.09,10,-4.07
F,2011-10-04,10.08,0.0,0.0,SHORT,2011-10-18,11.78,10,-16.87
F,2011-10-07,10.69,0.0,106.899994,LONG,2011-10-21,12.26,10,14.69
F,2012-08-21,9.53,0.0,95.299995,LONG,2012-09-05,9.57,10,0.42
F,2013-08-20,16.31,0.0,0.0,SHORT,2013-09-04,16.91,10,-3.68
F,2014-06-30,17.24,0.0,172.4,LONG,2014-07-15,17.54,10,1.74
F,2014-10-08,14.21,0.0,0.0,SHORT,2014-10-22,14.13,10,0.56
F,2015-10-09,14.97,0.0,149.7,LONG,2015-10-23,15.67,10,4.68
F,2016-02-18,12.26,0.0,122.600006,LONG,2016-03-03,13.54,10,10.44
F,2016-09-01,12.44,0.0,124.399994,LONG,2016-09-16,12.11,10,-2.65
F,2017-08-04,10.95,0.0,0.0,SHORT,2017-08-18,10.56,10,3.56
WFT,2007-02-23,20.87,0.0,208.70001,LONG,2007-03-09,21.775,10,4.34
WFT,2007-08-16,25.5,0.0,0.0,SHORT,2007-08-30,28.84,10,-13.10
WFT,2008-05-14,42.2,0.0,422.0,LONG,2008-05-29,44.17,10,4.67
WFT,2008-05-29,44.17,0.0,441.69998,LONG,2008-06-12,43.93,10,-0.54
WFT,2008-06-06,45.7,0.0,457.0,LONG,2008-06-20,44.72,10,-2.14
WFT,2008-09-16,30.07,0.0,0.0,SHORT,2008-09-30,25.14,10,16.40
WFT,2008-10-08,16.62,0.0,0.0,SHORT,2008-10-22,13.85,10,16.67
WFT,2010-03-17,17.34,0.0,173.4,LONG,2010-03-31,15.86,10,-8.54
WFT,2011-01-18,23.83,0.0,238.3,LONG,2011-02-01,24.33,10,2.10
WFT,2011-03-30,22.14,0.0,221.4,LONG,2011-04-13,20.99,10,-5.19
WFT,2011-06-08,18.59,0.0,0.0,SHORT,2011-06-22,17.92,10,3.60
WFT,2011-10-04,11.98,0.0,0.0,SHORT,2011-10-18,15.11,10,-26.13
WFT,2012-02-07,17.79,0.0,177.90001,LONG,2012-02-22,16.39,10,-7.87
WFT,2012-12-19,11.01,0.0,110.100006,LONG,2013-01-04,11.59,10,5.27
WFT,2014-01-14,14.52,0.0,0.0,SHORT,2014-01-29,13.82,10,4.82
WFT,2014-12-16,10.57,0.0,0.0,SHORT,2014-12-31,11.45,10,-8.33
WFT,2015-06-15,13.71,0.0,0.0,SHORT,2015-06-29,12.3,10,10.28
WFT,2017-04-05,6.55,0.0,65.5,LONG,2017-04-20,5.71,10,-12.82
WFT,2017-04-18,5.98,0.0,0.0,SHORT,2017-05-02,5.3,10,11.37
WFT,2017-08-23,3.91,0.0,0.0,SHORT,2017-09-07,4.08,10,-4.35
VALE,2006-05-03,13.4375,0.0,134.375,LONG,2006-05-17,12.2625,10,-8.74
VALE,2006-09-21,10.14,0.0,0.0,SHORT,2006-10-05,11.125,10,-9.71
VALE,2006-12-28,14.97,0.0,149.7,LONG,2007-01-16,14.675,10,-1.97
VALE,2007-10-02,35.45,0.0,354.5,LONG,2007-10-16,34.23,10,-3.44
VALE,2008-02-21,34.79,0.0,347.90002,LONG,2008-03-06,34.11,10,-1.95
VALE,2008-05-19,43.46,0.0,434.59998,LONG,2008-06-03,38.52,10,-11.37
VALE,2008-09-16,22.15,0.0,0.0,SHORT,2008-09-30,19.15,10,13.54
VALE,2008-10-08,12.73,0.0,0.0,SHORT,2008-10-22,11.22,10,11.86
VALE,2009-09-11,21.19,0.0,211.90001,LONG,2009-09-25,22.54,10,6.37
VALE,2010-02-05,25.74,0.0,0.0,SHORT,2010-02-22,28.13,10,-9.29
VALE,2010-03-08,30.44,0.0,304.4,LONG,2010-03-22,30.04,10,-1.31
VALE,2010-04-05,32.91,0.0,329.1,LONG,2010-04-19,32.98,10,0.21
VALE,2011-01-13,35.99,0.0,359.90002,LONG,2011-01-28,34.2,10,-4.97
VALE,2011-05-05,30.91,0.0,0.0,SHORT,2011-05-19,30.45,10,1.49
VALE,2011-05-17,29.86,0.0,0.0,SHORT,2011-06-01,31.59,10,-5.79
VALE,2011-10-04,21.99,0.0,0.0,SHORT,2011-10-18,23.69,10,-7.73
VALE,2013-02-26,18.42,0.0,0.0,SHORT,2013-03-12,18.61,10,-1.03
VALE,2014-03-14,12.49,0.0,0.0,SHORT,2014-03-28,13.68,10,-9.53
VALE,2014-07-29,14.76,0.0,147.6,LONG,2014-08-12,13.99,10,-5.22
VALE,2015-05-06,8.19,0.0,81.899994,LONG,2015-05-20,6.61,10,-19.29
VALE,2015-09-24,4.68,0.0,0.0,SHORT,2015-10-08,5.27,10,-12.61
VALE,2016-06-01,4.03,0.0,0.0,SHORT,2016-06-15,4.33,10,-7.44
VALE,2016-07-14,5.34,0.0,53.4,LONG,2016-07-28,5.8,10,8.61
VALE,2017-03-22,9.53,0.0,0.0,SHORT,2017-04-05,9.43,10,1.05
PFE,2006-06-14,23.11,0.0,0.0,SHORT,2006-06-28,22.9,10,0.91
PFE,2007-03-01,25.04,0.0,0.0,SHORT,2007-03-15,24.99,10,0.20
PFE,2007-06-08,26.52,0.0,0.0,SHORT,2007-06-22,25.38,10,4.30
PFE,2007-08-23,24.62,0.0,246.20001,LONG,2007-09-07,24.25,10,-1.50
PFE,2008-07-09,18.03,0.0,180.3,LONG,2008-07-23,19.07,10,5.77
PFE,2008-07-24,18.81,0.0,188.09999,LONG,2008-08-07,19.21,10,2.13
PFE,2009-01-05,18.16,0.0,181.6,LONG,2009-01-20,17.2,10,-5.29
PFE,2009-12-02,18.74,0.0,187.4,LONG,2009-12-16,18.41,10,-1.76
PFE,2010-05-19,15.82,0.0,0.0,SHORT,2010-06-03,15.23,10,3.73
PFE,2010-05-21,15.4,0.0,0.0,SHORT,2010-06-07,14.52,10,5.71
PFE,2010-09-13,16.97,0.0,169.7,LONG,2010-09-27,17.17,10,1.18
PFE,2010-09-27,17.17,0.0,171.7,LONG,2010-10-11,17.38,10,1.22
PFE,2011-03-30,20.34,0.0,203.4,LONG,2011-04-13,20.46,10,0.59
PFE,2011-05-19,21.03,0.0,210.3,LONG,2011-06-03,20.84,10,-0.90
PFE,2011-10-04,17.59,0.0,0.0,SHORT,2011-10-18,18.97,10,-7.85
PFE,2012-12-31,25.08,0.0,0.0,SHORT,2013-01-15,26.62,10,-6.14
PFE,2013-01-03,25.85,0.0,258.5,LONG,2013-01-17,26.83,10,3.79
PFE,2013-03-25,28.16,0.0,281.6,LONG,2013-04-09,29.11,10,3.37
PFE,2013-04-22,30.93,0.0,309.3,LONG,2013-05-06,28.72,10,-7.15
PFE,2014-06-25,29.8,0.0,0.0,SHORT,2014-07-10,30.0,10,-0.67
PFE,2014-11-05,30.04,0.0,300.40002,LONG,2014-11-19,30.44,10,1.33
PFE,2015-10-20,34.0,0.0,340.0,LONG,2015-11-03,34.97,10,2.85
PFE,2016-07-15,36.77,0.0,367.7,LONG,2016-07-29,36.89,10,0.33
PFE,2016-09-12,34.65,0.0,0.0,SHORT,2016-09-26,33.64,10,2.91
PFE,2017-08-21,32.76,0.0,0.0,SHORT,2017-09-05,33.8,10,-3.17
FCX,2006-03-10,25.055,0.0,0.0,SHORT,2006-03-24,26.845,10,-7.14
FCX,2006-09-25,25.72,0.0,0.0,SHORT,2006-10-09,26.875,10,-4.49
FCX,2006-10-18,28.21,0.0,282.09998,LONG,2006-11-01,29.845,10,5.80
FCX,2006-11-17,28.7,0.0,0.0,SHORT,2006-12-04,30.465,10,-6.15
FCX,2007-03-22,30.955,0.0,309.55,LONG,2007-04-05,33.785,10,9.14
FCX,2007-05-14,35.835,0.0,358.34998,LONG,2007-05-29,37.92,10,5.82
FCX,2008-10-08,21.3,0.0,0.0,SHORT,2008-10-22,13.46,10,36.81
FCX,2009-10-02,32.93,0.0,0.0,SHORT,2009-10-16,37.865,10,-14.99
FCX,2009-11-18,42.345,0.0,423.45,LONG,2009-12-03,41.9,10,-1.05
FCX,2010-01-11,44.045,0.0,440.44998,LONG,2010-01-26,35.995,10,-18.28
FCX,2011-10-04,32.13,0.0,0.0,SHORT,2011-10-18,35.38,10,-10.12
FCX,2012-08-23,36.77,0.0,367.7,LONG,2012-09-07,39.43,10,7.23
FCX,2013-09-13,33.04,0.0,330.40002,LONG,2013-09-27,33.42,10,1.15
FCX,2014-06-19,34.61,0.0,346.1,LONG,2014-07-03,38.51,10,11.27
FCX,2015-08-06,11.21,0.0,0.0,SHORT,2015-08-20,9.71,10,13.38
FCX,2015-08-10,11.65,0.0,0.0,SHORT,2015-08-24,8.68,10,25.49
FCX,2016-01-20,4.07,0.0,0.0,SHORT,2016-02-03,4.85,10,-19.16
FCX,2016-07-14,12.95,0.0,129.5,LONG,2016-07-28,12.94,10,-0.08
FCX,2016-11-01,11.15,0.0,111.5,LONG,2016-11-15,13.99,10,25.47
NOK,2006-02-23,18.9,0.0,189.0,LONG,2006-03-09,19.8,10,4.76
NOK,2009-02-24,10.15,0.0,0.0,SHORT,2009-03-10,9.71,10,4.33
NOK,2012-04-16,4.09,0.0,0.0,SHORT,2012-04-30,3.65,10,10.76
NOK,2012-07-18,1.73,0.0,0.0,SHORT,2012-08-01,2.38,10,-37.57
NOK,2012-08-01,2.38,0.0,23.800001,LONG,2012-08-15,2.64,10,10.92
NOK,2014-01-09,8.05,0.0,80.5,LONG,2014-01-24,6.86,10,-14.78
NOK,2014-10-08,8.27,0.0,0.0,SHORT,2014-10-22,7.93,10,4.11
SWN,2006-05-11,19.555,0.0,195.55,LONG,2006-05-25,15.595,10,-20.25
SWN,2006-08-02,18.0,0.0,180.0,LONG,2006-08-16,17.01,10,-5.50
SWN,2006-10-17,16.065,0.0,160.65001,LONG,2006-10-31,17.79,10,10.74
SWN,2007-05-31,23.8,0.0,238.0,LONG,2007-06-14,24.85,10,4.41
SWN,2007-09-13,20.585,0.0,205.84999,LONG,2007-09-27,21.22,10,3.08
SWN,2007-12-24,28.025,0.0,280.25,LONG,2008-01-09,28.795,10,2.75
SWN,2008-02-12,30.485,0.0,304.85,LONG,2008-02-27,32.805,10,7.61
SWN,2008-02-29,32.615,0.0,326.15002,LONG,2008-03-14,32.925,10,0.95
SWN,2008-05-09,45.4,0.0,454.0,LONG,2008-05-23,45.05,10,-0.77
SWN,2008-05-21,45.84,0.0,458.4,LONG,2008-06-05,46.04,10,0.44
SWN,2008-08-21,38.72,0.0,387.2,LONG,2008-09-05,33.79,10,-12.73
SWN,2009-02-24,26.93,0.0,0.0,SHORT,2009-03-10,28.43,10,-5.57
SWN,2009-03-26,33.88,0.0,338.80002,LONG,2009-04-09,31.21,10,-7.88
SWN,2009-05-29,43.47,0.0,434.7,LONG,2009-06-12,44.53,10,2.44
SWN,2009-07-06,36.61,0.0,0.0,SHORT,2009-07-20,41.02,10,-12.05
SWN,2009-08-12,38.76,0.0,0.0,SHORT,2009-08-26,38.71,10,0.13
SWN,2009-10-20,49.46,0.0,494.59998,LONG,2009-11-03,45.46,10,-8.09
SWN,2010-01-11,50.48,0.0,504.8,LONG,2010-01-26,45.55,10,-9.77
SWN,2010-05-25,36.35,0.0,0.0,SHORT,2010-06-09,41.9,10,-15.27
SWN,2010-10-07,33.28,0.0,332.8,LONG,2010-10-21,34.33,10,3.16
SWN,2011-01-27,39.27,0.0,392.7,LONG,2011-02-10,37.05,10,-5.65
SWN,2011-07-20,47.5,0.0,475.0,LONG,2011-08-03,42.42,10,-10.69
SWN,2011-10-04,33.68,0.0,0.0,SHORT,2011-10-18,40.15,10,-19.21
SWN,2012-04-23,27.96,0.0,0.0,SHORT,2012-05-07,28.83,10,-3.11
SWN,2013-12-06,38.68,0.0,386.8,LONG,2013-12-20,39.32,10,1.65
SWN,2014-03-24,46.09,0.0,460.9,LONG,2014-04-07,46.53,10,0.95
SWN,2014-05-12,45.41,0.0,0.0,SHORT,2014-05-27,44.88,10,1.17
SWN,2014-10-08,34.82,0.0,0.0,SHORT,2014-10-22,32.54,10,6.55
SWN,2014-12-16,28.93,0.0,0.0,SHORT,2014-12-31,27.29,10,5.67
SWN,2014-12-31,27.29,0.0,0.0,SHORT,2015-01-15,23.78,10,12.86
SWN,2015-06-15,23.02,0.0,0.0,SHORT,2015-06-29,22.49,10,2.30
SWN,2016-12-07,12.37,0.0,123.7,LONG,2016-12-21,10.98,10,-11.24
SWN,2017-02-17,8.68,0.0,0.0,SHORT,2017-03-06,7.94,10,8.53
SWN,2017-02-27,7.61,0.0,0.0,SHORT,2017-03-13,7.6,10,0.13
SWN,2017-08-04,5.28,0.0,0.0,SHORT,2017-08-18,5.28,10,0.00
T,2006-02-02,26.52,0.0,265.2,LONG,2006-02-16,28.45,10,7.28
T,2006-12-07,34.63,0.0,346.30002,LONG,2006-12-21,35.17,10,1.56
T,2006-12-13,35.55,0.0,355.5,LONG,2006-12-28,35.5,10,-0.14
T,2007-04-23,39.77,0.0,397.7,LONG,2007-05-07,39.6,10,-0.43
T,2008-06-30,33.69,0.0,0.0,SHORT,2008-07-15,31.95,10,5.16
T,2009-03-13,24.27,0.0,242.70001,LONG,2009-03-27,26.0,10,7.13
T,2010-01-05,28.44,0.0,284.4,LONG,2010-01-20,25.83,10,-9.18
T,2010-06-18,25.43,0.0,254.3,LONG,2010-07-02,24.29,10,-4.48
T,2011-06-08,30.34,0.0,0.0,SHORT,2011-06-22,30.88,10,-1.78
T,2011-07-22,30.32,0.0,0.0,SHORT,2011-08-05,28.93,10,4.58
T,2012-01-30,29.34,0.0,0.0,SHORT,2012-02-13,30.04,10,-2.39
T,2012-06-07,34.16,0.0,341.6,LONG,2012-06-21,35.03,10,2.55
T,2012-07-03,36.0,0.0,360.0,LONG,2012-07-18,36.19,10,0.53
T,2012-11-09,33.54,0.0,0.0,SHORT,2012-11-26,33.97,10,-1.28
T,2012-12-31,33.71,0.0,0.0,SHORT,2013-01-15,33.76,10,-0.15
T,2013-02-25,35.19,0.0,351.9,LONG,2013-03-11,36.6,10,4.01
T,2014-01-23,33.8,0.0,0.0,SHORT,2014-02-06,32.0,10,5.33
T,2014-11-11,35.1,0.0,351.0,LONG,2014-11-25,34.82,10,-0.80
T,2015-10-09,33.14,0.0,331.4,LONG,2015-10-23,33.74,10,1.81
T,2016-01-25,35.0,0.0,350.0,LONG,2016-02-08,37.11,10,6.03
T,2016-09-12,40.71,0.0,0.0,SHORT,2016-09-26,41.14,10,-1.06
T,2017-01-10,40.81,0.0,0.0,SHORT,2017-01-25,41.39,10,-1.42
WFC,2006-06-09,34.56,0.0,345.6,LONG,2006-06-23,32.755,10,-5.22
WFC,2006-07-20,35.395,0.0,353.95,LONG,2006-08-03,36.325,10,2.63
WFC,2007-04-17,35.25,0.0,352.5,LONG,2007-05-01,36.04,10,2.24
WFC,2007-06-25,35.08,0.0,0.0,SHORT,2007-07-10,34.44,10,1.82
WFC,2007-10-22,33.82,0.0,0.0,SHORT,2007-11-05,31.93,10,5.59
WFC,2008-03-07,28.11,0.0,0.0,SHORT,2008-03-24,32.09,10,-14.16
WFC,2008-03-19,30.58,0.0,305.8,LONG,2008-04-03,30.79,10,0.69
WFC,2008-06-18,25.43,0.0,0.0,SHORT,2008-07-02,23.59,10,7.24
WFC,2008-10-08,31.9,0.0,0.0,SHORT,2008-10-22,31.3,10,1.88
WFC,2009-03-19,15.42,0.0,154.2,LONG,2009-04-02,15.33,10,-0.58
WFC,2009-04-16,19.45,0.0,194.5,LONG,2009-04-30,20.01,10,2.88
WFC,2009-05-07,24.76,0.0,247.6,LONG,2009-05-21,25.04,10,1.13
WFC,2009-08-06,27.97,0.0,279.69998,LONG,2009-08-20,27.48,10,-1.75
WFC,2009-12-11,25.41,0.0,0.0,SHORT,2009-12-28,26.75,10,-5.27
WFC,2010-03-12,29.63,0.0,296.3,LONG,2010-03-26,31.22,10,5.37
WFC,2010-05-21,30.11,0.0,0.0,SHORT,2010-06-07,27.29,10,9.37
WFC,2011-10-04,24.21,0.0,0.0,SHORT,2011-10-18,25.86,10,-6.82
WFC,2012-01-12,29.61,0.0,296.1,LONG,2012-01-27,29.6,10,-0.03
WFC,2012-02-21,30.96,0.0,309.59998,LONG,2012-03-06,30.11,10,-2.75
WFC,2012-03-16,33.89,0.0,338.9,LONG,2012-03-30,34.14,10,0.74
WFC,2013-02-25,34.79,0.0,347.90002,LONG,2013-03-11,37.13,10,6.73
WFC,2014-04-11,48.08,0.0,0.0,SHORT,2014-04-28,48.94,10,-1.79
WFC,2014-10-02,51.4,0.0,0.0,SHORT,2014-10-16,48.13,10,6.36
WFC,2014-11-07,53.84,0.0,538.4,LONG,2014-11-21,53.81,10,-0.06
WFC,2016-04-06,48.08,0.0,0.0,SHORT,2016-04-20,50.45,10,-4.93
WFC,2016-04-21,50.05,0.0,500.5,LONG,2016-05-05,48.96,10,-2.18
WFC,2016-05-16,48.27,0.0,0.0,SHORT,2016-05-31,50.72,10,-5.08
WFC,2016-05-31,50.72,0.0,507.2,LONG,2016-06-14,46.88,10,-7.57
WFC,2016-06-16,46.85,0.0,0.0,SHORT,2016-06-30,47.33,10,-1.02
ESV,2006-05-19,48.6,0.0,0.0,SHORT,2006-06-05,49.6,10,-2.06
ESV,2006-09-15,42.69,0.0,0.0,SHORT,2006-09-29,43.83,10,-2.67
ESV,2006-11-09,52.56,0.0,525.60004,LONG,2006-11-24,50.78,10,-3.39
ESV,2007-05-31,60.57,0.0,605.7,LONG,2007-06-14,62.34,10,2.92
ESV,2007-08-06,57.29,0.0,0.0,SHORT,2007-08-20,55.16,10,3.72
ESV,2007-08-10,57.4,0.0,0.0,SHORT,2007-08-24,57.3,10,0.17
ESV,2007-12-14,55.72,0.0,557.2,LONG,2007-12-31,59.62,10,7.00
ESV,2008-02-14,55.67,0.0,556.69995,LONG,2008-02-29,59.84,10,7.49
ESV,2008-08-05,65.25,0.0,0.0,SHORT,2008-08-19,67.62,10,-3.63
ESV,2009-05-27,35.78,0.0,357.8,LONG,2009-06-10,40.47,10,13.11
ESV,2009-07-27,40.0,0.0,400.0,LONG,2009-08-10,38.31,10,-4.22
ESV,2010-01-11,44.14,0.0,441.4,LONG,2010-01-26,40.57,10,-8.09
ESV,2010-04-26,51.42,0.0,514.19995,LONG,2010-05-10,43.03,10,-16.32
ESV,2010-06-21,40.74,0.0,407.40002,LONG,2010-07-06,40.36,10,-0.93
ESV,2010-07-21,41.88,0.0,418.80002,LONG,2010-08-04,44.74,10,6.83
ESV,2011-03-30,58.44,0.0,584.39996,LONG,2011-04-13,56.59,10,-3.17
ESV,2011-10-04,39.84,0.0,0.0,SHORT,2011-10-18,47.25,10,-18.60
ESV,2012-01-19,51.94,0.0,519.39996,LONG,2012-02-02,55.01,10,5.91
ESV,2012-03-28,52.96,0.0,0.0,SHORT,2012-04-12,53.53,10,-1.08
ESV,2012-10-19,59.02,0.0,590.2,LONG,2012-11-06,59.12,10,0.17
ESV,2013-07-22,61.16,0.0,611.6,LONG,2013-08-05,57.8,10,-5.49
ESV,2013-10-09,54.08,0.0,0.0,SHORT,2013-10-23,55.3,10,-2.26
ESV,2013-11-14,61.83,0.0,618.30005,LONG,2013-11-29,59.08,10,-4.45
ESV,2014-06-04,53.06,0.0,530.60004,LONG,2014-06-18,54.25,10,2.24
ESV,2014-11-03,40.11,0.0,401.1,LONG,2014-11-17,39.48,10,-1.57
ESV,2016-05-27,9.73,0.0,0.0,SHORT,2016-06-13,10.46,10,-7.50
ESV,2016-07-25,9.12,0.0,0.0,SHORT,2016-08-08,9.24,10,-1.32
ESV,2016-09-12,7.37,0.0,0.0,SHORT,2016-09-26,7.3,10,0.95
ESV,2016-10-27,8.43,0.0,84.3,LONG,2016-11-10,8.17,10,-3.08
ESV,2017-02-08,10.23,0.0,0.0,SHORT,2017-02-23,10.54,10,-3.03
ESV,2017-07-10,5.04,0.0,0.0,SHORT,2017-07-24,5.35,10,-6.15
ABEV,2006-03-16,1.504,0.0,15.039999,LONG,2006-03-30,1.486,10,-1.20
