symbol,entryDate,entryPrice,stopLoss,target,direction,exitDate,exitPrice,holdingPeriod,percentPL
EWT,2014-01-31,27.14,0.0,0.0,SHORT,2014-02-14,28.04,10,-3.32
EWT,2014-03-13,28.22,0.0,282.19998,LONG,2014-03-27,28.62,10,1.42
EWT,2016-04-06,26.84,0.0,0.0,SHORT,2016-04-20,27.02,10,-0.67
EWT,2016-09-12,30.2,0.0,0.0,SHORT,2016-09-26,30.92,10,-2.38
EWT,2017-03-21,33.45,0.0,334.5,LONG,2017-04-04,33.36,10,-0.27
EWT,2017-06-20,35.05,0.0,350.5,LONG,2017-07-05,35.92,10,2.48
EWC,2006-07-27,23.52,0.0,235.20001,LONG,2006-08-10,24.18,10,2.81
EWC,2006-10-04,23.39,0.0,0.0,SHORT,2006-10-18,23.86,10,-2.01
EWC,2007-01-09,24.16,0.0,0.0,SHORT,2007-01-24,25.23,10,-4.43
EWC,2007-02-09,25.53,0.0,255.3,LONG,2007-02-26,26.42,10,3.49
EWC,2007-06-05,30.42,0.0,304.2,LONG,2007-06-19,30.42,10,0.00
EWC,2007-06-08,29.65,0.0,0.0,SHORT,2007-06-22,29.83,10,-0.61
EWC,2007-10-11,33.72,0.0,337.2,LONG,2007-10-25,33.9,10,0.53
EWC,2007-11-07,35.55,0.0,355.5,LONG,2007-11-21,31.21,10,-12.21
EWC,2008-01-09,31.17,0.0,0.0,SHORT,2008-01-24,29.58,10,5.10
EWC,2008-02-21,31.01,0.0,310.1,LONG,2008-03-06,31.37,10,1.16
EWC,2008-05-07,33.49,0.0,334.90002,LONG,2008-05-21,35.34,10,5.52
EWC,2008-05-13,34.27,0.0,342.7,LONG,2008-05-28,34.97,10,2.04
EWC,2008-07-29,30.64,0.0,0.0,SHORT,2008-08-12,29.09,10,5.06
EWC,2008-09-16,27.12,0.0,0.0,SHORT,2008-09-30,26.34,10,2.88
EWC,2008-10-08,21.56,0.0,0.0,SHORT,2008-10-22,17.56,10,18.55
EWC,2009-05-07,20.4,0.0,204.0,LONG,2009-05-21,21.14,10,3.63
EWC,2009-05-27,21.93,0.0,219.3,LONG,2009-06-10,23.01,10,4.92
EWC,2009-11-18,26.32,0.0,263.2,LONG,2009-12-03,26.25,10,-0.27
EWC,2010-01-11,27.25,0.0,272.5,LONG,2010-01-26,25.07,10,-8.00
EWC,2010-11-09,29.85,0.0,298.5,LONG,2010-11-23,29.05,10,-2.68
EWC,2012-01-26,28.19,0.0,281.9,LONG,2012-02-09,28.44,10,0.89
EWC,2012-02-29,29.02,0.0,290.2,LONG,2012-03-14,28.32,10,-2.41
EWC,2012-11-09,27.85,0.0,0.0,SHORT,2012-11-26,28.09,10,-0.86
EWC,2012-12-31,28.4,0.0,0.0,SHORT,2013-01-15,29.18,10,-2.75
EWC,2014-05-27,30.74,0.0,307.4,LONG,2014-06-10,31.11,10,1.20
EWC,2014-07-24,32.72,0.0,327.2,LONG,2014-08-07,31.6,10,-3.42
EWC,2014-09-26,30.99,0.0,0.0,SHORT,2014-10-10,29.16,10,5.91
EWC,2014-10-08,30.35,0.0,0.0,SHORT,2014-10-22,29.23,10,3.69
EWC,2015-09-29,22.33,0.0,0.0,SHORT,2015-10-13,24.49,10,-9.67
EWC,2015-11-02,23.97,0.0,0.0,SHORT,2015-11-16,23.03,10,3.92
EWC,2016-02-18,21.54,0.0,215.40001,LONG,2016-03-03,22.39,10,3.95
EWC,2017-03-03,26.84,0.0,0.0,SHORT,2017-03-17,26.71,10,0.48
EWC,2017-03-22,26.47,0.0,0.0,SHORT,2017-04-05,26.77,10,-1.13
EWC,2017-03-30,26.88,0.0,268.8,LONG,2017-04-13,26.69,10,-0.71
EWC,2017-05-18,25.81,0.0,0.0,SHORT,2017-06-02,26.34,10,-2.05
EWC,2017-09-15,28.59,0.0,285.9,LONG,2017-09-29,28.94,10,1.22
EWC,2017-10-27,28.83,0.0,0.0,SHORT,2017-11-10,29.32,10,-1.70
EWH,2006-10-25,14.65,0.0,146.5,LONG,2006-11-08,15.05,10,2.73
EWH,2007-10-11,21.71,0.0,217.09999,LONG,2007-10-25,22.3,10,2.72
EWH,2008-04-04,18.83,0.0,188.3,LONG,2008-04-18,18.73,10,-0.53
EWH,2008-09-16,14.66,0.0,0.0,SHORT,2008-09-30,13.21,10,9.89
EWH,2008-10-08,11.48,0.0,0.0,SHORT,2008-10-22,10.03,10,12.63
EWH,2009-05-19,13.13,0.0,131.3,LONG,2009-06-03,14.25,10,8.53
EWH,2012-11-02,18.86,0.0,188.6,LONG,2012-11-16,18.45,10,-2.17
EWH,2013-06-06,19.26,0.0,0.0,SHORT,2013-06-20,18.28,10,5.09
EWW,2006-04-06,39.02,0.0,390.2,LONG,2006-04-21,39.55,10,1.36
EWW,2006-05-10,43.66,0.0,436.6,LONG,2006-05-24,36.31,10,-16.83
EWW,2006-07-20,38.7,0.0,387.0,LONG,2006-08-03,40.07,10,3.54
EWW,2006-11-16,47.7,0.0,477.0,LONG,2006-12-01,47.75,10,0.10
EWW,2006-12-11,50.5,0.0,505.0,LONG,2006-12-26,49.6,10,-1.78
EWW,2007-02-22,55.04,0.0,550.4,LONG,2007-03-08,50.73,10,-7.83
EWW,2007-03-30,54.03,0.0,540.3,LONG,2007-04-16,56.9,10,5.31
EWW,2007-05-31,62.86,0.0,628.6,LONG,2007-06-14,63.28,10,0.67
EWW,2008-04-02,61.3,0.0,613.0,LONG,2008-04-16,61.5,10,0.33
EWW,2008-06-19,57.94,0.0,0.0,SHORT,2008-07-03,54.74,10,5.52
EWW,2008-08-13,52.81,0.0,0.0,SHORT,2008-08-27,52.24,10,1.08
EWW,2008-09-16,47.18,0.0,0.0,SHORT,2008-09-30,46.67,10,1.08
EWW,2009-09-02,41.28,0.0,0.0,SHORT,2009-09-17,45.42,10,-10.03
EWW,2010-01-26,47.32,0.0,0.0,SHORT,2010-02-09,46.63,10,1.46
EWW,2010-02-05,46.1,0.0,0.0,SHORT,2010-02-22,49.02,10,-6.33
EWW,2010-10-07,54.45,0.0,544.5,LONG,2010-10-21,56.46,10,3.69
EWW,2012-03-27,62.2,0.0,622.0,LONG,2012-04-11,60.43,10,-2.85
EWW,2012-04-03,63.52,0.0,635.2,LONG,2012-04-18,60.7,10,-4.44
EWW,2013-06-06,66.49,0.0,0.0,SHORT,2013-06-20,58.81,10,11.55
EWW,2013-09-19,68.33,0.0,683.30005,LONG,2013-10-03,64.43,10,-5.71
EWW,2014-03-24,62.52,0.0,625.2,LONG,2014-04-07,64.26,10,2.78
EWW,2014-05-08,65.87,0.0,658.7,LONG,2014-05-22,66.94,10,1.62
EWW,2015-09-24,51.49,0.0,0.0,SHORT,2015-10-08,54.61,10,-6.06
EWW,2016-05-06,51.38,0.0,0.0,SHORT,2016-05-20,49.96,10,2.76
EWW,2016-09-12,49.46,0.0,0.0,SHORT,2016-09-26,47.16,10,4.65
EWW,2017-03-07,48.21,0.0,482.09998,LONG,2017-03-21,50.14,10,4.00
EWW,2017-05-25,52.64,0.0,526.4,LONG,2017-06-09,53.36,10,1.37
AGG,2007-10-22,100.7,0.0,1007.0,LONG,2007-11-05,100.46,10,-0.24
AGG,2008-11-26,98.64,0.0,986.4,LONG,2008-12-11,100.46,10,1.85
AGG,2009-06-11,100.32,0.0,0.0,SHORT,2009-06-25,101.92,10,-1.59
AGG,2009-08-21,103.0,0.0,1030.0,LONG,2009-09-04,103.67,10,0.65
AGG,2009-10-02,104.62,0.0,1046.2001,LONG,2009-10-16,104.24,10,-0.36
AGG,2009-11-05,104.28,0.0,0.0,SHORT,2009-11-19,105.13,10,-0.82
AGG,2010-05-05,104.72,0.0,1047.2,LONG,2010-05-19,105.54,10,0.78
AGG,2010-08-25,108.59,0.0,1085.8999,LONG,2010-09-09,107.73,10,-0.79
AGG,2011-01-11,105.58,0.0,1055.8,LONG,2011-01-26,105.53,10,-0.05
AGG,2011-01-14,105.73,0.0,1057.3,LONG,2011-01-31,105.66,10,-0.07
AGG,2012-03-16,109.28,0.0,0.0,SHORT,2012-03-30,109.85,10,-0.52
AGG,2013-01-04,110.79,0.0,0.0,SHORT,2013-01-18,110.93,10,-0.13
AGG,2013-04-23,111.33,0.0,1113.3,LONG,2013-05-07,110.75,10,-0.52
AGG,2013-06-06,108.95,0.0,0.0,SHORT,2013-06-20,107.21,10,1.60
AGG,2013-10-30,107.89,0.0,1078.9,LONG,2013-11-13,107.0,10,-0.82
AGG,2014-10-02,109.35,0.0,1093.5,LONG,2014-10-16,110.67,10,1.21
AGG,2015-03-25,111.43,0.0,1114.3,LONG,2015-04-09,111.25,10,-0.16
AGG,2017-05-09,108.5,0.0,0.0,SHORT,2017-05-23,109.24,10,-0.68
AGG,2017-08-18,109.95,0.0,1099.5,LONG,2017-09-01,109.97,10,0.02
LQD,2006-02-03,106.92,0.0,0.0,SHORT,2006-02-17,107.42,10,-0.47
LQD,2006-07-21,104.09,0.0,1040.8999,LONG,2006-08-04,104.81,10,0.69
LQD,2006-07-27,104.1,0.0,1041.0,LONG,2006-08-10,104.72,10,0.60
LQD,2007-08-29,104.41,0.0,1044.1001,LONG,2007-09-13,104.35,10,-0.06
LQD,2008-08-11,100.72,0.0,1007.2,LONG,2008-08-25,101.3,10,0.58
LQD,2008-08-29,101.04,0.0,1010.4,LONG,2008-09-15,99.29,10,-1.73
LQD,2009-06-24,99.59,0.0,995.89996,LONG,2009-07-09,100.5,10,0.91
LQD,2009-07-22,101.63,0.0,1016.3,LONG,2009-08-05,102.5,10,0.86
LQD,2010-01-20,105.48,0.0,1054.8,LONG,2010-02-03,104.75,10,-0.69
LQD,2010-07-22,109.49,0.0,1094.9,LONG,2010-08-05,109.76,10,0.25
LQD,2011-08-03,113.18,0.0,1131.8,LONG,2011-08-17,113.4,10,0.19
LQD,2016-03-24,117.89,0.0,1178.9,LONG,2016-04-08,119.21,10,1.12
LQD,2016-04-20,119.58,0.0,1195.8,LONG,2016-05-04,119.86,10,0.23
LQD,2016-06-29,122.31,0.0,1223.1,LONG,2016-07-14,123.56,10,1.02
IVV,2006-05-15,129.76,0.0,0.0,SHORT,2006-05-30,126.3,10,2.67
IVV,2007-05-31,153.55,0.0,1535.5,LONG,2007-06-14,153.06,10,-0.32
IVV,2007-06-27,151.38,0.0,0.0,SHORT,2007-07-12,154.84,10,-2.29
IVV,2007-08-01,146.51,0.0,0.0,SHORT,2007-08-15,141.25,10,3.59
IVV,2007-10-22,150.8,0.0,0.0,SHORT,2007-11-05,150.22,10,0.38
IVV,2008-04-02,136.82,0.0,1368.2001,LONG,2008-04-16,136.42,10,-0.29
IVV,2008-04-28,139.83,0.0,1398.3,LONG,2008-05-12,140.67,10,0.60
IVV,2008-09-05,124.89,0.0,0.0,SHORT,2008-09-19,125.96,10,-0.86
IVV,2008-09-16,122.04,0.0,0.0,SHORT,2008-09-30,116.82,10,4.28
IVV,2009-05-07,91.04,0.0,910.4,LONG,2009-05-21,89.4,10,-1.80
IVV,2009-07-06,90.1,0.0,0.0,SHORT,2009-07-20,95.33,10,-5.80
IVV,2010-03-12,115.81,0.0,1158.1,LONG,2010-03-26,117.06,10,1.08
IVV,2010-04-26,121.72,0.0,1217.2,LONG,2010-05-10,116.51,10,-4.28
IVV,2010-07-27,111.93,0.0,1119.3,LONG,2010-08-10,112.82,10,0.80
IVV,2011-10-04,112.56,0.0,0.0,SHORT,2011-10-18,123.06,10,-9.33
IVV,2012-02-15,135.07,0.0,1350.7001,LONG,2012-03-01,138.21,10,2.32
IVV,2012-03-14,140.38,0.0,1403.8,LONG,2012-03-28,141.0,10,0.44
IVV,2012-08-21,142.37,0.0,1423.7,LONG,2012-09-05,141.48,10,-0.63
IVV,2012-11-09,138.6,0.0,0.0,SHORT,2012-11-26,141.78,10,-2.29
IVV,2012-12-31,143.14,0.0,0.0,SHORT,2013-01-15,147.8,10,-3.26
IVV,2013-10-30,177.37,0.0,1773.7,LONG,2013-11-13,179.28,10,1.08
IVV,2013-11-18,180.52,0.0,1805.2001,LONG,2013-12-03,180.88,10,0.20
IVV,2013-11-25,181.66,0.0,1816.6001,LONG,2013-12-10,181.83,10,0.09
IVV,2013-12-27,184.97,0.0,1849.7,LONG,2014-01-13,182.78,10,-1.18
IVV,2014-03-21,188.19,0.0,1881.9,LONG,2014-04-04,187.56,10,-0.33
IVV,2014-09-02,201.88,0.0,2018.8,LONG,2014-09-16,201.8,10,-0.04
IVV,2014-09-24,200.89,0.0,0.0,SHORT,2014-10-08,197.94,10,1.47
IVV,2014-10-29,199.44,0.0,1994.4,LONG,2014-11-12,205.36,10,2.97
IVV,2015-01-16,203.0,0.0,0.0,SHORT,2015-02-02,203.31,10,-0.15
IVV,2015-02-06,206.95,0.0,2069.5,LONG,2015-02-23,212.67,10,2.76
IVV,2016-02-26,196.15,0.0,1961.5,LONG,2016-03-11,203.84,10,3.92
IVV,2016-05-31,210.97,0.0,2109.7,LONG,2016-06-14,209.14,10,-0.87
IVV,2016-08-08,219.28,0.0,2192.8,LONG,2016-08-22,219.75,10,0.21
IVV,2016-09-12,217.63,0.0,0.0,SHORT,2016-09-26,215.45,10,1.00
IVV,2017-05-08,241.17,0.0,2411.7,LONG,2017-05-22,241.0,10,-0.07
IVV,2017-10-23,257.86,0.0,2578.5999,LONG,2017-11-06,260.62,10,1.07
IVV,2017-11-29,264.48,0.0,2644.8,LONG,2017-12-13,268.57,10,1.55
VGK,2006-04-25,60.37,0.0,603.7,LONG,2006-05-09,63.28,10,4.82
VGK,2006-05-08,62.93,0.0,629.3,LONG,2006-05-22,57.88,10,-8.02
VGK,2006-07-07,59.53,0.0,595.3,LONG,2006-07-21,57.92,10,-2.70
VGK,2006-08-17,61.92,0.0,619.19995,LONG,2006-08-31,62.41,10,0.79
VGK,2006-12-15,69.39,0.0,693.9,LONG,2007-01-03,68.5,10,-1.28
VGK,2006-12-20,69.51,0.0,695.10004,LONG,2007-01-08,67.27,10,-3.22
VGK,2007-09-26,76.84,0.0,768.39996,LONG,2007-10-10,79.48,10,3.44
VGK,2008-01-09,72.5,0.0,0.0,SHORT,2008-01-24,67.3,10,7.17
VGK,2008-04-28,71.87,0.0,718.7,LONG,2008-05-12,72.72,10,1.18
VGK,2011-10-04,40.22,0.0,0.0,SHORT,2011-10-18,44.69,10,-11.11
VGK,2012-02-29,46.06,0.0,460.6,LONG,2012-03-14,46.03,10,-0.07
VGK,2013-03-15,50.73,0.0,507.3,LONG,2013-04-01,48.85,10,-3.71
VGK,2013-08-06,52.32,0.0,523.2,LONG,2013-08-20,52.78,10,0.88
VGK,2014-03-14,58.0,0.0,0.0,SHORT,2014-03-28,58.6,10,-1.03
VGK,2016-09-12,49.3,0.0,0.0,SHORT,2016-09-26,48.36,10,1.91
VGK,2017-09-08,57.46,0.0,574.6,LONG,2017-09-22,58.2,10,1.29
XBI,2006-04-04,16.516666,0.0,0.0,SHORT,2006-04-19,16.19,10,1.98
XBI,2006-05-24,14.316667,0.0,0.0,SHORT,2006-06-08,14.946667,10,-4.40
XBI,2006-10-20,16.6,0.0,166.0,LONG,2006-11-03,16.566668,10,-0.20
XBI,2007-02-26,16.699999,0.0,166.99998,LONG,2007-03-12,15.613334,10,-6.51
XBI,2007-03-14,15.383334,0.0,0.0,SHORT,2007-03-28,15.933333,10,-3.58
XBI,2007-04-10,16.643333,0.0,166.43333,LONG,2007-04-24,17.663334,10,6.13
XBI,2007-05-03,17.933332,0.0,179.33333,LONG,2007-05-17,17.663334,10,-1.51
XBI,2007-06-08,17.4,0.0,0.0,SHORT,2007-06-22,16.866667,10,3.07
XBI,2007-10-02,19.516666,0.0,195.16666,LONG,2007-10-16,20.026667,10,2.61
XBI,2007-10-11,19.913334,0.0,199.13333,LONG,2007-10-25,19.776667,10,-0.69
XBI,2007-12-07,20.67,0.0,206.7,LONG,2007-12-21,20.463333,10,-1.00
XBI,2008-09-18,20.136667,0.0,0.0,SHORT,2008-10-02,19.543333,10,2.95
XBI,2008-10-08,17.833334,0.0,0.0,SHORT,2008-10-22,17.23,10,3.38
XBI,2009-01-06,18.156668,0.0,181.56668,LONG,2009-01-21,17.63,10,-2.90
XBI,2009-04-23,14.646667,0.0,0.0,SHORT,2009-05-07,15.326667,10,-4.64
XBI,2009-12-29,18.039999,0.0,180.4,LONG,2010-01-13,18.696667,10,3.64
XBI,2010-03-12,20.146666,0.0,201.46666,LONG,2010-03-26,20.126667,10,-0.10
XBI,2010-07-27,18.643333,0.0,186.43333,LONG,2010-08-10,18.883333,10,1.29
XBI,2010-09-27,19.626667,0.0,196.26666,LONG,2010-10-11,20.263334,10,3.24
XBI,2010-10-13,20.373333,0.0,203.73334,LONG,2010-10-27,19.686666,10,-3.37
XBI,2011-06-20,23.303335,0.0,0.0,SHORT,2011-07-05,24.68,10,-5.91
XBI,2011-10-04,19.683332,0.0,0.0,SHORT,2011-10-18,21.156668,10,-7.49
XBI,2012-01-19,24.693335,0.0,246.93335,LONG,2012-02-02,26.633333,10,7.86
XBI,2012-02-07,27.016668,0.0,270.1667,LONG,2012-02-22,25.51,10,-5.58
XBI,2012-11-30,29.623335,0.0,296.23334,LONG,2012-12-14,29.526667,10,-0.33
XBI,2012-12-31,29.303335,0.0,0.0,SHORT,2013-01-15,32.326668,10,-10.32
XBI,2013-03-15,33.303333,0.0,333.03333,LONG,2013-04-01,32.84,10,-1.39
XBI,2013-05-15,36.703335,0.0,367.03336,LONG,2013-05-30,37.66,10,2.61
XBI,2013-07-16,39.47333,0.0,394.7333,LONG,2013-07-30,40.29333,10,2.08
XBI,2013-09-10,43.266666,0.0,432.66666,LONG,2013-09-24,43.27667,10,0.02
XBI,2014-01-22,53.166668,0.0,531.6667,LONG,2014-02-05,47.51,10,-10.64
XBI,2014-10-08,51.559998,0.0,0.0,SHORT,2014-10-22,53.09,10,-2.97
XBI,2014-11-25,59.233334,0.0,592.3333,LONG,2014-12-10,61.2,10,3.32
XBI,2014-11-28,59.936665,0.0,599.36664,LONG,2014-12-12,61.243332,10,2.18
XBI,2015-06-23,86.45,0.0,864.5,LONG,2015-07-08,80.63,10,-6.73
XBI,2015-07-20,90.31,0.0,903.1,LONG,2015-08-03,84.92,10,-5.97
XBI,2015-08-21,72.41,0.0,0.0,SHORT,2015-09-04,72.89,10,-0.66
XBI,2015-10-29,67.31,0.0,673.1,LONG,2015-11-12,68.32,10,1.50
XBI,2016-08-04,63.5,0.0,635.0,LONG,2016-08-18,62.21,10,-2.03
XBI,2016-10-13,61.34,0.0,0.0,SHORT,2016-10-27,57.13,10,6.86
XBI,2017-02-21,69.01,0.0,690.10004,LONG,2017-03-07,69.59,10,0.84
XBI,2017-05-02,70.9,0.0,709.0,LONG,2017-05-16,70.68,10,-0.31
XBI,2017-06-26,80.1,0.0,801.0,LONG,2017-07-11,77.84,10,-2.82
XBI,2017-07-25,80.61,0.0,806.1,LONG,2017-08-08,77.67,10,-3.65
IJR,2006-03-16,31.66,0.0,316.6,LONG,2006-03-30,32.5,10,2.65
IJR,2006-03-30,32.5,0.0,325.0,LONG,2006-04-13,32.01,10,-1.51
IJR,2006-06-08,30.425,0.0,0.0,SHORT,2006-06-22,29.735,10,2.27
IJR,2007-04-17,35.1,0.0,351.0,LONG,2007-05-01,34.94,10,-0.46
IJR,2007-06-27,35.875,0.0,0.0,SHORT,2007-07-12,36.4,10,-1.46
IJR,2007-10-22,34.72,0.0,0.0,SHORT,2007-11-05,33.735,10,2.84
IJR,2008-07-01,30.095,0.0,0.0,SHORT,2008-07-16,29.665,10,1.43
IJR,2008-09-16,31.29,0.0,0.0,SHORT,2008-09-30,29.755,10,4.91
IJR,2008-10-10,23.36,0.0,0.0,SHORT,2008-10-24,20.63,10,11.69
IJR,2009-06-05,23.23,0.0,232.29999,LONG,2009-06-19,22.285,10,-4.07
IJR,2009-12-28,27.835,0.0,278.34998,LONG,2010-01-12,27.86,10,0.09
IJR,2010-01-11,28.125,0.0,281.25,LONG,2010-01-26,26.97,10,-4.11
IJR,2010-01-27,27.25,0.0,0.0,SHORT,2010-02-10,26.2,10,3.85
IJR,2010-07-27,29.35,0.0,293.5,LONG,2010-08-10,28.515,10,-2.84
IJR,2010-08-16,27.185,0.0,0.0,SHORT,2010-08-30,26.67,10,1.89
IJR,2011-07-29,35.5,0.0,0.0,SHORT,2011-08-12,31.455,10,11.39
IJR,2011-10-04,29.645,0.0,0.0,SHORT,2011-10-18,32.165,10,-8.50
IJR,2012-03-16,38.1,0.0,381.0,LONG,2012-03-30,38.155,10,0.14
IJR,2012-03-27,38.54,0.0,385.40002,LONG,2012-04-11,36.715,10,-4.74
IJR,2012-11-09,36.92,0.0,0.0,SHORT,2012-11-26,37.585,10,-1.80
IJR,2013-02-20,42.06,0.0,420.6,LONG,2013-03-06,42.645,10,1.39
IJR,2013-08-28,47.335,0.0,0.0,SHORT,2013-09-12,48.705,10,-2.89
IJR,2013-10-21,51.92,0.0,519.19995,LONG,2013-11-04,52.125,10,0.39
IJR,2013-11-18,52.48,0.0,524.8,LONG,2013-12-03,53.135,10,1.25
IJR,2013-11-29,54.0,0.0,540.0,LONG,2013-12-13,52.405,10,-2.95
IJR,2014-10-08,51.875,0.0,0.0,SHORT,2014-10-22,52.12,10,-0.47
IJR,2014-10-29,54.495,0.0,544.95,LONG,2014-11-12,56.37,10,3.44
IJR,2016-09-06,62.5,0.0,625.0,LONG,2016-09-20,61.02,10,-2.37
IJR,2016-09-12,61.49,0.0,0.0,SHORT,2016-09-26,61.55,10,-0.10
IJR,2017-05-18,67.64,0.0,0.0,SHORT,2017-06-02,69.97,10,-3.44
IJR,2017-11-22,76.06,0.0,760.6,LONG,2017-12-07,76.3,10,0.32
FEZ,2006-08-30,49.01,0.0,490.09998,LONG,2006-09-14,48.56,10,-0.92
FEZ,2006-12-20,53.95,0.0,539.5,LONG,2007-01-08,53.7,10,-0.46
FEZ,2007-04-11,57.47,0.0,574.7,LONG,2007-04-25,60.29,10,4.91
FEZ,2007-06-27,59.71,0.0,0.0,SHORT,2007-07-12,62.76,10,-5.11
FEZ,2008-03-20,53.74,0.0,0.0,SHORT,2008-04-04,58.76,10,-9.34
FEZ,2008-05-02,59.32,0.0,593.2,LONG,2008-05-16,60.36,10,1.75
FEZ,2008-08-26,47.39,0.0,0.0,SHORT,2008-09-10,44.71,10,5.66
FEZ,2009-05-07,32.25,0.0,322.5,LONG,2009-05-21,33.91,10,5.15
FEZ,2009-05-27,34.16,0.0,341.6,LONG,2009-06-10,35.26,10,3.22
FEZ,2009-09-11,40.79,0.0,407.90002,LONG,2009-09-25,40.94,10,0.37
FEZ,2010-01-05,42.7,0.0,427.0,LONG,2010-01-20,40.72,10,-4.64
FEZ,2010-04-05,39.83,0.0,398.30002,LONG,2010-04-19,39.2,10,-1.58
FEZ,2011-04-04,41.27,0.0,412.7,LONG,2011-04-18,40.09,10,-2.86
FEZ,2011-08-11,31.36,0.0,0.0,SHORT,2011-08-25,31.17,10,0.61
FEZ,2011-10-07,29.68,0.0,296.8,LONG,2011-10-21,31.94,10,7.61
FEZ,2012-02-29,32.93,0.0,329.3,LONG,2012-03-14,33.0,10,0.21
FEZ,2014-12-16,36.83,0.0,0.0,SHORT,2014-12-31,36.86,10,-0.08
VTI,2006-05-15,64.505,0.0,0.0,SHORT,2006-05-30,62.605,10,2.95
VTI,2006-06-14,61.04,0.0,0.0,SHORT,2006-06-28,61.835,10,-1.30
VTI,2007-01-25,70.52,0.0,705.19995,LONG,2007-02-08,72.145,10,2.30
VTI,2007-02-22,72.715,0.0,727.14996,LONG,2007-03-08,69.925,10,-3.84
VTI,2007-04-23,73.645,0.0,736.44995,LONG,2007-05-07,74.96,10,1.79
VTI,2007-06-27,74.87,0.0,0.0,SHORT,2007-07-12,76.87,10,-2.67
VTI,2007-10-22,74.865,0.0,0.0,SHORT,2007-11-05,74.4,10,0.62
VTI,2008-04-28,69.265,0.0,692.65,LONG,2008-05-12,69.89,10,0.90
VTI,2008-09-05,62.63,0.0,0.0,SHORT,2008-09-19,63.42,10,-1.26
VTI,2008-09-16,61.28,0.0,0.0,SHORT,2008-09-30,58.36,10,4.77
VTI,2009-05-07,45.52,0.0,455.2,LONG,2009-05-21,44.6,10,-2.02
VTI,2009-06-05,47.47,0.0,474.7,LONG,2009-06-19,46.39,10,-2.28
VTI,2010-04-26,62.25,0.0,622.5,LONG,2010-05-10,59.22,10,-4.87
VTI,2010-07-27,56.88,0.0,568.8,LONG,2010-08-10,57.21,10,0.58
VTI,2011-01-06,65.68,0.0,656.8,LONG,2011-01-21,66.04,10,0.55
VTI,2011-03-11,67.49,0.0,0.0,SHORT,2011-03-25,67.86,10,-0.55
VTI,2011-10-04,57.21,0.0,0.0,SHORT,2011-10-18,62.64,10,-9.49
VTI,2012-02-15,69.44,0.0,694.4,LONG,2012-03-01,70.95,10,2.17
VTI,2012-03-14,71.93,0.0,719.3,LONG,2012-03-28,72.2,10,0.38
VTI,2012-08-21,72.47,0.0,724.7,LONG,2012-09-05,72.16,10,-0.43
VTI,2012-11-09,70.77,0.0,0.0,SHORT,2012-11-26,72.29,10,-2.15
VTI,2012-12-19,74.2,0.0,742.0,LONG,2013-01-04,75.41,10,1.63
VTI,2012-12-31,73.28,0.0,0.0,SHORT,2013-01-15,75.83,10,-3.48
VTI,2013-01-28,77.44,0.0,774.4,LONG,2013-02-11,78.34,10,1.16
VTI,2013-09-12,87.74,0.0,877.39996,LONG,2013-09-26,88.41,10,0.76
VTI,2013-10-21,90.9,0.0,909.0,LONG,2013-11-04,91.93,10,1.13
VTI,2013-10-30,91.66,0.0,916.60004,LONG,2013-11-13,92.59,10,1.01
VTI,2013-11-18,93.0,0.0,930.0,LONG,2013-12-03,93.3,10,0.32
VTI,2013-11-25,93.63,0.0,936.3,LONG,2013-12-10,93.76,10,0.14
VTI,2014-05-13,98.21,0.0,982.1,LONG,2014-05-28,99.03,10,0.83
VTI,2014-09-24,102.69,0.0,0.0,SHORT,2014-10-08,100.97,10,1.67
VTI,2014-10-29,102.17,0.0,1021.69995,LONG,2014-11-12,105.18,10,2.95
VTI,2014-11-25,106.74,0.0,1067.4,LONG,2014-12-10,104.51,10,-2.09
VTI,2015-02-06,106.33,0.0,1063.3,LONG,2015-02-23,109.27,10,2.76
VTI,2016-02-26,99.11,0.0,991.1,LONG,2016-03-11,103.19,10,4.12
VTI,2016-04-14,106.11,0.0,1061.1,LONG,2016-04-28,106.13,10,0.02
VTI,2016-05-31,107.34,0.0,1073.3999,LONG,2016-06-14,105.95,10,-1.29
VTI,2016-08-08,111.82,0.0,1118.2,LONG,2016-08-22,112.17,10,0.31
VTI,2016-09-12,111.19,0.0,0.0,SHORT,2016-09-26,110.27,10,0.83
VTI,2016-11-18,112.77,0.0,1127.7,LONG,2016-12-05,114.1,10,1.18
VTI,2017-05-08,123.14,0.0,1231.4,LONG,2017-05-22,123.02,10,-0.10
VTI,2017-06-14,125.61,0.0,1256.1,LONG,2017-06-28,125.28,10,-0.26
VTI,2017-10-23,131.86,0.0,1318.6,LONG,2017-11-06,133.07,10,0.92
XRT,2006-10-31,20.695,0.0,206.95,LONG,2006-11-14,20.94,10,1.18
XRT,2006-11-15,20.85,0.0,208.5,LONG,2006-11-30,20.39,10,-2.21
XRT,2007-04-23,22.115,0.0,221.15,LONG,2007-05-07,21.48,10,-2.87
XRT,2007-08-16,18.69,0.0,0.0,SHORT,2007-08-30,19.545,10,-4.57
XRT,2008-03-03,15.995,0.0,0.0,SHORT,2008-03-17,14.91,10,6.78
XRT,2008-07-15,13.66,0.0,0.0,SHORT,2008-07-29,15.24,10,-11.57
XRT,2008-10-10,11.98,0.0,0.0,SHORT,2008-10-24,9.885,10,17.49
XRT,2009-02-27,9.905,0.0,0.0,SHORT,2009-03-13,10.415,10,-5.15
