Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,125.410004,127.150002,124.620003,126.830002,99.344902,4768100
2006-01-04,127.010002,127.660004,126.879997,127.489998,99.861839,1156500
2006-01-05,127.430000,127.760002,127.099998,127.589996,99.940155,1278600
2006-01-06,128.240005,128.740005,127.650002,128.649994,100.770454,824200
2006-01-09,128.619995,129.210007,128.559998,128.979996,101.028976,1341300
2006-01-10,128.589996,129.149994,128.479996,129.149994,101.162125,1061600
2006-01-11,129.210007,129.630005,128.910004,129.539993,101.467598,1274900
2006-01-12,129.320007,129.440002,128.619995,128.940002,100.997612,923700
2006-01-13,128.759995,129.080002,128.399994,128.800003,100.887978,710600
2006-01-17,128.419998,128.570007,128.000000,128.500000,100.652992,820800
2006-01-18,127.739998,128.389999,127.339996,128.000000,100.261322,578300
2006-01-19,128.270004,128.960007,128.029999,128.550003,100.692146,969700
2006-01-20,128.529999,128.529999,126.209999,126.209999,98.859245,809700
2006-01-23,126.440002,127.000000,126.339996,126.650002,99.203911,1761800
2006-01-24,126.849998,127.349998,126.620003,126.769997,99.297874,1711700
2006-01-25,127.199997,127.379997,126.029999,126.849998,99.360527,841100
2006-01-26,127.519997,127.830002,126.980003,127.599998,99.948029,1632500
2006-01-27,127.849998,128.820007,127.650002,128.750000,100.848808,971600
2006-01-30,128.750000,128.960007,128.539993,128.630005,100.754807,1791600
2006-01-31,128.500000,128.690002,127.750000,127.750000,100.065529,1225700
2006-02-01,127.949997,128.649994,127.930000,128.649994,100.770454,1964500
2006-02-02,128.330002,128.350006,127.029999,127.150002,99.595535,1413700
2006-02-03,126.870003,127.290001,126.349998,126.480003,99.070724,879100
2006-02-06,126.669998,126.940002,126.400002,126.779999,99.305717,1045500
2006-02-07,126.570000,126.779999,125.400002,125.400002,98.224792,2256400
2006-02-08,126.019997,126.930000,125.790001,126.809998,99.329201,556700
2006-02-09,127.059998,127.699997,126.570000,126.599998,99.164719,400300
2006-02-10,126.620003,127.269997,125.750000,126.870003,99.376244,1544300
2006-02-13,126.720001,126.910004,126.110001,126.620003,99.180397,2430300
2006-02-14,126.629997,128.149994,126.400002,127.879997,100.167336,1732300
2006-02-15,127.699997,128.470001,127.449997,128.330002,100.519836,1104400
2006-02-16,128.479996,129.399994,128.360001,129.320007,101.295296,496500
2006-02-17,129.309998,129.320007,128.800003,129.059998,101.091614,823100
2006-02-21,129.350006,129.570007,128.529999,128.699997,100.809639,801500
2006-02-22,128.990005,129.830002,128.880005,129.399994,101.357948,1041600
2006-02-23,129.410004,129.820007,128.940002,129.250000,101.240456,833300
2006-02-24,129.309998,129.669998,129.000000,129.559998,101.483284,1129300
2006-02-27,129.610001,130.210007,129.520004,129.699997,101.592941,887700
2006-02-28,129.339996,129.449997,128.330002,128.429993,100.598137,1787400
2006-03-01,128.800003,129.679993,128.710007,129.559998,101.483284,845200
2006-03-02,129.039993,129.600006,128.809998,129.479996,101.420593,863100
2006-03-03,128.949997,130.229996,128.839996,129.039993,101.075958,951100
2006-03-06,129.350006,129.369995,128.050003,128.330002,100.519836,663700
2006-03-07,128.050003,128.229996,127.599998,128.149994,100.378822,941100
2006-03-08,127.860001,128.619995,127.370003,128.470001,100.629478,1286000
2006-03-09,128.570007,128.839996,127.660004,127.699997,100.026352,488100
2006-03-10,127.919998,128.979996,127.620003,128.750000,100.848808,769700
2006-03-13,129.050003,129.330002,128.729996,129.050003,101.083809,1290200
2006-03-14,128.899994,130.449997,128.820007,130.330002,102.086403,1279100
2006-03-15,130.320007,131.070007,130.080002,130.919998,102.548538,1124800
2006-03-16,131.210007,131.669998,131.070007,131.179993,102.752213,488500
2006-03-17,131.460007,131.600006,131.130005,131.350006,102.885353,1631700
2006-03-20,131.449997,131.649994,130.979996,131.100006,102.689529,1275100
2006-03-21,131.080002,131.699997,130.190002,130.309998,102.070747,1029600
2006-03-22,130.240005,131.199997,130.179993,131.070007,102.666039,626800
2006-03-23,131.070007,131.070007,130.389999,130.850006,102.493713,1996600
2006-03-24,130.720001,131.270004,130.419998,130.929993,102.556381,1004100
2006-03-27,130.220001,130.470001,129.970001,130.250000,102.428978,636700
2006-03-28,130.199997,130.679993,129.259995,129.429993,101.784126,793600
2006-03-29,129.619995,130.649994,129.479996,130.250000,102.428978,1622200
2006-03-30,130.320007,131.130005,129.809998,130.130005,102.334610,1784600
2006-03-31,130.289993,130.419998,129.559998,129.919998,102.169472,1533900
2006-04-03,130.250000,131.039993,129.759995,129.899994,102.153748,1538300
2006-04-04,129.889999,130.880005,129.559998,130.800003,102.861519,1111400
2006-04-05,130.809998,131.399994,130.600006,131.270004,103.231117,1257100
2006-04-06,131.059998,131.389999,130.399994,131.009995,103.026642,1010400
2006-04-07,131.300003,131.589996,129.559998,129.789993,102.067215,1514900
2006-04-10,129.880005,130.270004,129.490005,130.000000,102.232376,3556600
2006-04-11,130.039993,130.259995,128.529999,128.899994,101.367325,1054400
2006-04-12,128.940002,129.300003,128.839996,129.070007,101.501030,1337400
2006-04-13,128.830002,129.410004,128.500000,129.009995,101.453835,969200
2006-04-17,128.960007,129.410004,128.210007,128.800003,101.288712,1253900
2006-04-18,129.089996,131.100006,129.089996,130.899994,102.940147,984400
2006-04-19,130.940002,131.250000,130.429993,131.149994,103.136726,1000500
2006-04-20,131.169998,132.059998,130.830002,131.300003,103.254723,976700
2006-04-21,131.929993,131.990005,130.820007,131.279999,103.238983,1428000
2006-04-24,131.100006,131.240005,130.580002,131.160004,103.144600,419300
2006-04-25,131.190002,131.279999,130.119995,130.600006,102.704216,1417500
2006-04-26,130.690002,131.339996,130.520004,130.600006,102.704216,1244300
2006-04-27,130.080002,131.809998,129.779999,131.130005,103.121040,1684200
2006-04-28,131.050003,131.929993,130.919998,131.600006,103.490654,666200
2006-05-01,131.750000,131.979996,130.619995,130.630005,102.727821,457100
2006-05-02,131.240005,131.630005,130.970001,131.600006,103.490654,480300
2006-05-03,131.440002,131.509995,130.669998,131.009995,103.026642,523300
2006-05-04,131.289993,131.839996,131.229996,131.570007,103.467056,712800
2006-05-05,132.240005,133.000000,132.089996,132.699997,104.355667,1625800
2006-05-08,132.720001,132.979996,132.600006,132.660004,104.324234,588400
2006-05-09,132.679993,132.990005,132.570007,132.889999,104.505058,2438100
