Date,Open,High,Low,Close,Adj Close,Volume
2007-04-11,104.349998,104.389999,104.349998,104.349998,49.391705,1900
2007-04-12,104.419998,104.419998,104.349998,104.419998,49.424835,6100
2007-04-13,104.389999,104.489998,104.230003,104.230003,49.334900,3400
2007-04-16,104.269997,104.269997,104.150002,104.190002,49.315979,7600
2007-04-17,104.150002,104.400002,104.139999,104.139999,49.292278,28100
2007-04-18,104.190002,104.269997,104.150002,104.169998,49.306511,6300
2007-04-19,104.199997,104.570000,104.059998,104.529999,49.476902,47500
2007-04-20,104.540001,104.540001,104.449997,104.470001,49.448475,4900
2007-04-23,104.589996,104.660004,104.449997,104.529999,49.476902,1700
2007-04-24,104.589996,105.309998,104.419998,105.250000,49.817703,398500
2007-04-25,105.279999,105.410004,105.279999,105.410004,49.893440,16300
2007-04-26,105.430000,105.599998,105.290001,105.599998,49.983368,48200
2007-04-27,105.510002,105.599998,105.510002,105.599998,49.983368,8300
2007-04-30,105.559998,105.629997,105.330002,105.610001,49.988075,15500
2007-05-01,105.269997,105.430000,105.269997,105.330002,49.994274,8600
2007-05-02,105.349998,105.389999,105.199997,105.290001,49.975311,4700
2007-05-03,105.370003,105.480003,105.199997,105.300003,49.980026,17200
2007-05-04,105.349998,105.440002,105.209999,105.430000,50.041744,4600
2007-05-07,105.320000,105.419998,105.300003,105.419998,50.036980,4200
2007-05-08,105.540001,105.550003,105.449997,105.500000,50.074966,16100
2007-05-09,105.589996,105.599998,105.160004,105.220001,49.942043,9400
2007-05-10,105.699997,105.809998,105.510002,105.599998,50.122406,17400
2007-05-11,105.639999,105.779999,105.559998,105.660004,50.150898,12200
2007-05-14,105.690002,105.699997,105.550003,105.650002,50.146141,11600
2007-05-15,105.699997,105.930000,105.570000,105.570000,50.108162,39400
2007-05-16,105.830002,105.860001,105.820000,105.849998,50.241104,78100
2007-05-17,105.889999,105.930000,105.690002,105.820000,50.226860,14500
2007-05-18,105.949997,105.949997,105.849998,105.849998,50.241104,5200
2007-05-21,105.940002,105.959999,105.849998,105.949997,50.288548,14600
2007-05-22,106.080002,106.089996,105.730003,105.959999,50.293293,10200
2007-05-23,105.919998,106.110001,105.699997,105.879997,50.255318,22500
2007-05-24,106.040001,106.040001,105.849998,105.910004,50.269562,17100
2007-05-25,105.970001,106.470001,105.800003,106.059998,50.340748,7400
2007-05-29,105.699997,105.720001,105.580002,105.639999,50.141373,4900
2007-05-30,105.870003,105.940002,105.750000,105.879997,50.255318,4300
2007-05-31,105.889999,105.889999,105.650002,105.709999,50.174633,6200
2007-06-01,105.110001,105.129997,104.949997,105.110001,50.167946,13500
2007-06-04,105.199997,105.220001,105.019997,105.199997,50.210915,21800
2007-06-05,105.209999,105.209999,105.050003,105.050003,50.139297,4500
2007-06-06,105.000000,105.059998,104.879997,104.919998,50.077278,74600
2007-06-07,104.739998,104.739998,104.199997,104.430000,49.843407,12100
2007-06-08,104.209999,104.269997,103.919998,104.150002,49.709751,17800
2007-06-11,103.900002,104.070000,103.599998,103.930000,49.604736,2900
2007-06-12,103.769997,103.779999,103.070000,103.400002,49.351757,67300
2007-06-13,103.629997,103.809998,102.870003,103.580002,49.437675,24600
2007-06-14,103.339996,103.660004,103.160004,103.660004,49.475872,18200
2007-06-15,103.500000,103.680000,103.500000,103.639999,49.466339,13500
2007-06-18,103.910004,103.910004,103.400002,103.699997,49.494957,14600
2007-06-19,103.839996,103.839996,103.360001,103.830002,49.557053,19600
2007-06-20,103.839996,103.839996,102.910004,102.910004,49.117905,16900
